vehicle_id,start_ts,end_ts,start_battery,end_battery,duration_minutes,ignition_state
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-03 20:16:13.020000+00:00,2021-12-03 20:22:44.002000+00:00,74.9,109.0,6.5,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-04 17:42:38.015000+00:00,2021-12-04 19:15:05.002000+00:00,38.4,91.7,92.4,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-06 15:35:00.020000+00:00,2021-12-06 15:45:20.029000+00:00,60.3,106.0,10.3,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-06 16:28:44.011000+00:00,2021-12-06 17:13:52.002000+00:00,52.9,77.2,45.1,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-06 18:47:08.011000+00:00,2021-12-06 20:37:00.011000+00:00,74.9,79.6,109.9,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-07 15:04:57+00:00,2021-12-07 15:45:52.002000+00:00,46.6,72.5,40.9,0
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-07 16:12:58.020000+00:00,2021-12-07 16:17:06.029000+00:00,69.8,105.0,4.1,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-07 16:18:08.011000+00:00,2021-12-07 16:51:46.002000+00:00,69.4,80.7,33.6,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-07 21:17:12.011000+00:00,2021-12-07 21:45:10.040000+00:00,76.0,106.0,28.0,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-07 23:16:12.012000+00:00,2021-12-07 23:17:14.041000+00:00,55.6,108.0,1.0,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-08 02:39:09.011000+00:00,2021-12-08 03:28:38.002000+00:00,52.1,101.0,49.5,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-08 18:52:35.035000+00:00,2021-12-08 19:08:01.002000+00:00,63.9,103.0,15.4,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-09 14:15:28.011000+00:00,2021-12-09 14:55:35.002000+00:00,39.2,108.0,40.1,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-09 15:32:44.020000+00:00,2021-12-09 15:37:23.002000+00:00,67.4,109.0,4.6,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-09 16:10:58.020000+00:00,2021-12-09 16:13:02.021000+00:00,61.5,102.0,2.1,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-09 16:18:12.011000+00:00,2021-12-09 17:06:46.002000+00:00,60.3,79.6,48.6,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-09 18:47:33.002000+00:00,2021-12-09 19:41:07.032000+00:00,74.5,110.0,53.6,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-10 14:42:19.002000+00:00,2021-12-10 15:47:47.002000+00:00,26.2,76.8,65.5,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-14 21:48:03.020000+00:00,2021-12-14 22:41:52.002000+00:00,63.9,85.0,53.8,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-17 16:32:38.020000+00:00,2021-12-17 16:33:09.029000+00:00,76.8,101.0,0.5,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-21 19:42:33.002000+00:00,2021-12-21 20:32:46.002000+00:00,67.0,78.8,50.2,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-22 16:34:28+00:00,2021-12-22 17:14:51.002000+00:00,58.8,77.6,40.4,0
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-23 18:43:13.002000+00:00,2021-12-23 20:23:09.002000+00:00,37.2,82.3,99.9,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-27 18:38:07.020000+00:00,2021-12-27 19:48:32.002000+00:00,49.4,80.0,70.4,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-28 18:49:51.020000+00:00,2021-12-28 19:42:36.002000+00:00,64.3,80.3,52.7,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-29 15:50:20.020000+00:00,2021-12-29 16:29:21.002000+00:00,65.8,80.3,39.0,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-29 22:47:41.002000+00:00,2021-12-29 22:59:03.029000+00:00,63.9,102.0,11.4,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-30 16:23:32.029000+00:00,2021-12-30 17:07:25.002000+00:00,40.7,68.6,43.9,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-30 18:53:19.126000+00:00,2021-12-30 19:27:10.226000+00:00,62.3,79.6,33.9,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2021-12-31 18:38:07.002000+00:00,2021-12-31 19:47:27.002000+00:00,37.6,80.0,69.3,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-01 17:36:36.011000+00:00,2022-01-01 17:40:44.002000+00:00,74.1,107.0,4.1,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-01 20:07:57.020000+00:00,2022-01-01 21:06:06.002000+00:00,38.8,80.3,58.1,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-02 03:11:21.029000+00:00,2022-01-02 03:37:43.002000+00:00,68.6,80.3,26.4,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-02 18:08:18.615000+00:00,2022-01-02 18:28:27.006000+00:00,61.9,104.0,20.1,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-02 19:09:41.421000+00:00,2022-01-02 19:43:29.481000+00:00,59.6,74.5,33.8,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-03 21:14:53+00:00,2022-01-03 21:18:56.044000+00:00,65.8,103.0,4.1,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-03 21:23:35.011000+00:00,2022-01-03 22:06:43.002000+00:00,63.9,80.3,43.1,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-04 01:04:40.002000+00:00,2022-01-04 01:11:54.020000+00:00,60.3,103.0,7.2,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-04 16:07:48.002000+00:00,2022-01-04 17:03:44.002000+00:00,51.7,80.7,55.9,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-05 16:30:16+00:00,2022-01-05 16:58:13.002000+00:00,65.8,78.8,28.0,0
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-05 17:10:07.029000+00:00,2022-01-05 19:20:47+00:00,76.0,108.0,130.7,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-06 19:35:46.020000+00:00,2022-01-07 00:15:29.002000+00:00,63.5,105.0,279.7,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-07 15:51:35.029000+00:00,2022-01-07 16:34:57.002000+00:00,59.6,80.3,43.4,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-07 16:49:24.002000+00:00,2022-01-07 16:49:55.011000+00:00,78.0,108.0,0.5,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-07 18:48:43.020000+00:00,2022-01-07 18:53:22.002000+00:00,75.6,107.0,4.6,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-08 02:22:07.029000+00:00,2022-01-08 02:52:01.002000+00:00,66.6,80.7,29.9,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-08 20:59:14.011000+00:00,2022-01-08 21:03:06.002000+00:00,64.3,105.0,3.9,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-11 04:34:52.002000+00:00,2022-01-11 05:36:49.002000+00:00,36.0,80.3,62.0,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-11 20:50:48.029000+00:00,2022-01-11 21:54:38.002000+00:00,21.9,80.0,63.8,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-12 15:21:51.029000+00:00,2022-01-12 16:27:14.002000+00:00,22.7,106.0,65.4,0
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-13 17:18:19.002000+00:00,2022-01-13 18:07:42.002000+00:00,52.5,80.3,49.4,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-13 22:24:08.122000+00:00,2022-01-13 22:36:32.138000+00:00,65.0,102.0,12.4,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-14 15:18:30.002000+00:00,2022-01-14 16:30:47.002000+00:00,34.5,80.0,72.3,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-15 01:32:37.002000+00:00,2022-01-15 02:19:37.002000+00:00,46.2,81.1,47.0,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-18 00:06:15.029000+00:00,2022-01-18 01:13:04.002000+00:00,33.7,84.3,66.8,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-18 14:57:33+00:00,2022-01-18 14:57:59.022000+00:00,76.4,110.0,0.4,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-18 16:46:49.002000+00:00,2022-01-18 17:22:46.002000+00:00,61.9,79.6,36.0,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-19 17:20:53+00:00,2022-01-19 17:43:44.002000+00:00,65.4,74.9,22.9,0
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-19 19:33:45.011000+00:00,2022-01-19 19:34:16.020000+00:00,30.1,103.0,0.5,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-19 19:48:44.029000+00:00,2022-01-19 20:47:52.002000+00:00,23.1,79.2,59.1,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-21 01:58:17.002000+00:00,2022-01-21 02:12:16.021000+00:00,31.7,109.0,14.0,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-21 02:47:01.029000+00:00,2022-01-21 03:21:18.002000+00:00,25.8,63.5,34.3,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-21 21:43:58.128000+00:00,2022-01-21 21:52:11+00:00,30.1,103.0,8.2,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-22 03:13:10+00:00,2022-01-22 03:49:56.002000+00:00,54.9,70.5,36.8,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-22 22:05:53.020000+00:00,2022-01-22 22:53:18.025000+00:00,40.7,80.3,47.4,0
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-22 23:21:43.002000+00:00,2022-01-22 23:22:14.011000+00:00,74.9,105.0,0.5,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-22 23:30:30.011000+00:00,2022-01-22 23:33:36.029000+00:00,72.1,108.0,3.1,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-23 03:53:34+00:00,2022-01-23 04:01:14.029000+00:00,61.1,105.0,7.7,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-23 05:46:07.020000+00:00,2022-01-23 06:21:06.002000+00:00,37.6,69.8,35.0,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-24 04:23:20.020000+00:00,2022-01-24 05:05:45.002000+00:00,36.4,108.0,42.4,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-24 15:08:35.098000+00:00,2022-01-24 16:10:23.137000+00:00,27.0,74.5,61.8,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-24 20:06:12.200000+00:00,2022-01-24 20:56:03+00:00,49.0,83.5,49.8,0
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-25 16:14:38.393000+00:00,2022-01-25 16:46:57+00:00,62.3,76.8,32.3,0
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-25 20:22:56.011000+00:00,2022-01-25 20:57:42.002000+00:00,36.4,65.8,34.8,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-25 21:27:09.020000+00:00,2022-01-25 21:29:44.029000+00:00,58.4,101.0,2.6,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-25 22:22:57.002000+00:00,2022-01-25 23:38:27.002000+00:00,23.9,104.0,75.5,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-26 00:11:00.002000+00:00,2022-01-26 00:24:57.002000+00:00,74.1,107.0,14.0,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-27 15:43:43+00:00,2022-01-27 15:48:16.006000+00:00,64.3,110.0,4.6,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-27 16:13:35.029000+00:00,2022-01-27 16:18:45.011000+00:00,57.2,107.0,5.2,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-27 16:34:15.002000+00:00,2022-01-27 16:36:50.011000+00:00,50.1,104.0,2.6,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-27 16:43:33.020000+00:00,2022-01-27 16:57:49.022000+00:00,45.4,107.0,14.3,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-27 19:07:35.025000+00:00,2022-01-27 20:45:31.024000+00:00,32.5,101.0,97.9,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-28 14:35:43.020000+00:00,2022-01-28 15:41:17.002000+00:00,36.8,79.2,65.6,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-28 20:33:51.002000+00:00,2022-01-28 22:26:00.002000+00:00,23.1,82.3,112.2,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-28 23:38:21.029000+00:00,2022-01-28 23:41:58.020000+00:00,64.7,104.0,3.6,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-29 02:09:00.020000+00:00,2022-01-29 03:03:00.002000+00:00,32.5,80.0,54.0,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-29 16:45:34.020000+00:00,2022-01-29 17:26:38.002000+00:00,62.7,80.7,41.1,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-29 17:52:22.011000+00:00,2022-01-29 18:08:34.002000+00:00,79.6,103.0,16.2,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-29 18:39:02.002000+00:00,2022-01-29 19:35:20.006000+00:00,74.1,103.0,56.3,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-30 04:51:58.002000+00:00,2022-01-30 05:37:07.002000+00:00,40.0,75.6,45.2,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-30 17:21:36+00:00,2022-01-30 17:53:20.002000+00:00,67.0,77.2,31.7,0
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-30 19:43:45.002000+00:00,2022-01-30 20:29:30.002000+00:00,33.7,75.6,45.8,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-30 21:32:21.023000+00:00,2022-01-30 21:40:37.002000+00:00,71.7,109.0,8.3,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-30 21:41:39.020000+00:00,2022-01-30 21:45:16.011000+00:00,71.7,103.0,3.6,1
66bd55df-eaf0-49c8-b9e1-7759b85e9325,2022-01-30 23:10:31.002000+00:00,2022-01-30 23:12:05.029000+00:00,36.8,109.0,1.6,1
807158a9-c266-4cda-b061-e76314b1b422,2023-01-18 19:27:23.020000+00:00,2023-01-19 02:09:45.002000+00:00,30.5,63.9,402.4,1
8ce8b281-3c5e-4b17-a863-630b9fc813dc,2023-01-03 08:21:14.020000+00:00,2023-01-03 12:03:47.002000+00:00,89.8,100.0,222.5,1
8ce8b281-3c5e-4b17-a863-630b9fc813dc,2023-01-06 01:00:02.020000+00:00,2023-01-06 03:58:20.002000+00:00,84.7,100.0,178.3,1
8ce8b281-3c5e-4b17-a863-630b9fc813dc,2023-01-11 10:35:46.002000+00:00,2023-01-11 15:03:36.002000+00:00,80.3,100.0,267.8,1
8ce8b281-3c5e-4b17-a863-630b9fc813dc,2023-01-15 00:09:36.007000+00:00,2023-01-15 01:49:46.002000+00:00,45.8,76.8,100.2,1
8ce8b281-3c5e-4b17-a863-630b9fc813dc,2023-01-20 17:33:07.002000+00:00,2023-01-20 19:01:57.002000+00:00,45.8,86.6,88.8,1
8ce8b281-3c5e-4b17-a863-630b9fc813dc,2023-01-22 06:36:43.100000+00:00,2023-01-22 08:50:09.002000+00:00,70.9,81.9,133.4,1
8ce8b281-3c5e-4b17-a863-630b9fc813dc,2023-01-24 04:00:39.020000+00:00,2023-01-24 10:17:42.002000+00:00,45.8,65.0,377.0,1
8ce8b281-3c5e-4b17-a863-630b9fc813dc,2023-01-28 19:33:44.002000+00:00,2023-01-29 00:31:32.002000+00:00,58.0,69.0,297.8,1
8ce8b281-3c5e-4b17-a863-630b9fc813dc,2023-01-29 06:45:15.029000+00:00,2023-01-29 07:21:26.002000+00:00,44.3,82.3,36.2,1
9893c80d-f282-46cf-a794-280f0306c936,2021-09-03 12:08:23+00:00,2021-09-03 13:10:50+00:00,38.4,89.4,62.4,1
9893c80d-f282-46cf-a794-280f0306c936,2021-09-05 15:37:38+00:00,2021-09-05 16:46:03+00:00,29.4,89.8,68.4,1
9893c80d-f282-46cf-a794-280f0306c936,2021-09-06 23:23:28+00:00,2021-09-07 00:21:00+00:00,40.3,89.0,57.5,1
9893c80d-f282-46cf-a794-280f0306c936,2021-09-07 23:04:43+00:00,2021-09-07 23:29:21+00:00,28.6,59.6,24.6,1
9893c80d-f282-46cf-a794-280f0306c936,2021-09-08 01:38:26+00:00,2021-09-08 02:59:55+00:00,22.7,90.1,81.5,1
9893c80d-f282-46cf-a794-280f0306c936,2021-09-15 18:26:55+00:00,2021-09-15 19:29:48+00:00,38.0,85.4,62.9,1
9893c80d-f282-46cf-a794-280f0306c936,2021-09-17 20:31:24+00:00,2021-09-17 21:19:52+00:00,31.3,90.1,48.5,1
9893c80d-f282-46cf-a794-280f0306c936,2021-09-20 13:52:25+00:00,2021-09-20 15:01:15+00:00,27.4,87.8,68.8,0
9893c80d-f282-46cf-a794-280f0306c936,2021-09-23 00:33:34+00:00,2021-09-23 01:37:11+00:00,32.1,88.2,63.6,1
9893c80d-f282-46cf-a794-280f0306c936,2021-09-28 13:54:15+00:00,2021-09-28 15:01:28+00:00,19.6,76.4,67.2,0
9893c80d-f282-46cf-a794-280f0306c936,2021-09-29 16:40:44+00:00,2021-09-29 19:34:51+00:00,41.9,66.2,174.1,1
9893c80d-f282-46cf-a794-280f0306c936,2021-09-30 00:04:15+00:00,2021-09-30 01:03:08+00:00,35.6,85.4,58.9,1
9893c80d-f282-46cf-a794-280f0306c936,2021-10-01 18:44:08+00:00,2021-10-01 20:02:49+00:00,7.8,82.7,78.7,0
9893c80d-f282-46cf-a794-280f0306c936,2021-10-02 20:22:06+00:00,2021-10-02 22:17:41+00:00,32.1,87.0,115.6,1
9893c80d-f282-46cf-a794-280f0306c936,2021-10-04 15:37:12+00:00,2021-10-04 18:05:22+00:00,23.9,90.5,148.2,0
9893c80d-f282-46cf-a794-280f0306c936,2021-10-07 00:29:33+00:00,2021-10-07 01:14:50+00:00,58.0,92.5,45.3,1
9893c80d-f282-46cf-a794-280f0306c936,2021-10-08 16:54:02+00:00,2021-10-08 17:55:58+00:00,53.7,91.3,61.9,0
9893c80d-f282-46cf-a794-280f0306c936,2021-10-12 19:42:14+00:00,2021-10-12 20:53:03+00:00,32.1,90.1,70.8,1
9893c80d-f282-46cf-a794-280f0306c936,2021-10-13 23:04:16+00:00,2021-10-14 00:21:26+00:00,17.6,92.9,77.2,1
9893c80d-f282-46cf-a794-280f0306c936,2021-10-15 18:29:00+00:00,2021-10-15 19:41:48+00:00,34.1,90.1,72.8,1
9893c80d-f282-46cf-a794-280f0306c936,2021-10-18 16:59:22+00:00,2021-10-18 18:15:33+00:00,38.0,90.1,76.2,0
9893c80d-f282-46cf-a794-280f0306c936,2021-10-20 17:09:34+00:00,2021-10-20 18:06:47+00:00,16.0,39.2,57.2,0
9893c80d-f282-46cf-a794-280f0306c936,2021-10-21 13:15:27+00:00,2021-10-21 13:45:53+00:00,21.1,48.6,30.4,1
9893c80d-f282-46cf-a794-280f0306c936,2021-10-21 18:21:57+00:00,2021-10-21 20:07:01+00:00,9.4,90.1,105.1,1
9893c80d-f282-46cf-a794-280f0306c936,2021-10-23 12:54:58+00:00,2021-10-23 14:46:13+00:00,25.0,90.1,111.2,0
9893c80d-f282-46cf-a794-280f0306c936,2021-10-25 16:52:02+00:00,2021-10-25 17:35:28+00:00,64.7,90.1,43.4,1
9893c80d-f282-46cf-a794-280f0306c936,2021-10-28 18:39:53+00:00,2021-10-28 20:08:16+00:00,30.9,90.1,88.4,1
9893c80d-f282-46cf-a794-280f0306c936,2021-10-29 20:32:01+00:00,2021-10-29 21:11:58+00:00,35.2,74.9,40.0,0
9893c80d-f282-46cf-a794-280f0306c936,2021-10-31 11:59:14+00:00,2021-10-31 12:59:28+00:00,32.5,83.9,60.2,0
9893c80d-f282-46cf-a794-280f0306c936,2021-11-01 20:47:04+00:00,2021-11-01 21:28:33+00:00,67.8,90.9,41.5,1
9893c80d-f282-46cf-a794-280f0306c936,2021-11-04 23:08:06+00:00,2021-11-05 00:16:25+00:00,37.6,90.1,68.3,0
9893c80d-f282-46cf-a794-280f0306c936,2021-11-05 23:07:17+00:00,2021-11-06 00:22:31+00:00,26.6,87.8,75.2,0
9893c80d-f282-46cf-a794-280f0306c936,2021-11-07 20:57:01+00:00,2021-11-07 22:38:08+00:00,32.5,90.1,101.1,0
9893c80d-f282-46cf-a794-280f0306c936,2021-11-08 18:04:29+00:00,2021-11-08 18:39:21+00:00,72.5,90.1,34.9,1
9893c80d-f282-46cf-a794-280f0306c936,2021-11-10 23:33:43+00:00,2021-11-11 00:19:04+00:00,15.2,58.8,45.4,1
9893c80d-f282-46cf-a794-280f0306c936,2021-11-13 16:08:13+00:00,2021-11-13 16:48:51+00:00,38.8,70.5,40.6,1
9893c80d-f282-46cf-a794-280f0306c936,2021-11-14 23:21:54+00:00,2021-11-15 01:06:37+00:00,29.8,90.1,104.7,1
9893c80d-f282-46cf-a794-280f0306c936,2021-11-17 15:00:59+00:00,2021-11-17 15:46:36+00:00,17.2,68.6,45.6,1
9893c80d-f282-46cf-a794-280f0306c936,2021-11-17 22:32:30+00:00,2021-11-17 23:23:40+00:00,23.1,74.9,51.2,1
9893c80d-f282-46cf-a794-280f0306c936,2021-11-19 13:47:00+00:00,2021-11-19 14:29:19+00:00,38.4,76.0,42.3,0
9893c80d-f282-46cf-a794-280f0306c936,2021-11-19 19:16:23+00:00,2021-11-19 20:32:09+00:00,32.1,90.1,75.8,1
9893c80d-f282-46cf-a794-280f0306c936,2021-11-25 16:39:47+00:00,2021-11-25 17:17:02+00:00,39.6,70.5,37.2,1
9893c80d-f282-46cf-a794-280f0306c936,2021-11-25 21:26:27+00:00,2021-11-25 22:25:18+00:00,46.6,90.1,58.8,1
9893c80d-f282-46cf-a794-280f0306c936,2021-11-27 13:43:57+00:00,2021-11-27 16:03:22+00:00,28.2,90.1,139.4,0
9893c80d-f282-46cf-a794-280f0306c936,2021-11-29 04:52:09+00:00,2021-11-29 05:38:25+00:00,45.0,79.6,46.3,0
9893c80d-f282-46cf-a794-280f0306c936,2021-11-30 00:27:10+00:00,2021-11-30 01:11:37+00:00,34.9,77.6,44.4,0
9893c80d-f282-46cf-a794-280f0306c936,2021-11-30 21:20:21+00:00,2021-11-30 23:18:47+00:00,46.6,90.1,118.4,1
9893c80d-f282-46cf-a794-280f0306c936,2021-12-01 18:18:16+00:00,2021-12-01 19:46:45+00:00,30.1,74.5,88.5,1
9893c80d-f282-46cf-a794-280f0306c936,2021-12-06 18:23:26+00:00,2021-12-06 19:51:37+00:00,24.3,88.2,88.2,1
9893c80d-f282-46cf-a794-280f0306c936,2021-12-10 14:34:42+00:00,2021-12-10 16:12:21+00:00,34.9,74.1,97.6,0
9893c80d-f282-46cf-a794-280f0306c936,2021-12-11 15:49:33+00:00,2021-12-11 16:58:44+00:00,8.2,78.4,69.2,0
9893c80d-f282-46cf-a794-280f0306c936,2021-12-11 20:21:43+00:00,2021-12-11 21:11:04+00:00,59.6,90.1,49.4,1
9893c80d-f282-46cf-a794-280f0306c936,2021-12-12 02:57:34+00:00,2021-12-12 03:37:54+00:00,50.9,81.1,40.3,0
9893c80d-f282-46cf-a794-280f0306c936,2021-12-12 16:50:21+00:00,2021-12-12 17:18:36+00:00,76.8,90.1,28.2,0
9893c80d-f282-46cf-a794-280f0306c936,2021-12-14 19:37:08+00:00,2021-12-14 20:56:46+00:00,38.0,65.8,79.6,1
9893c80d-f282-46cf-a794-280f0306c936,2021-12-15 19:33:55+00:00,2021-12-15 21:03:15+00:00,55.2,90.1,89.3,1
9893c80d-f282-46cf-a794-280f0306c936,2021-12-16 21:46:25+00:00,2021-12-16 22:48:53+00:00,54.9,83.1,62.5,1
9893c80d-f282-46cf-a794-280f0306c936,2021-12-17 21:53:40+00:00,2021-12-17 22:15:09+00:00,76.8,88.2,21.5,1
9893c80d-f282-46cf-a794-280f0306c936,2021-12-18 17:53:15+00:00,2021-12-18 18:42:27+00:00,65.8,87.0,49.2,1
9893c80d-f282-46cf-a794-280f0306c936,2021-12-19 16:58:06+00:00,2021-12-19 17:32:06+00:00,73.3,90.1,34.0,1
9893c80d-f282-46cf-a794-280f0306c936,2021-12-20 16:49:00+00:00,2021-12-20 17:33:48+00:00,38.8,76.8,44.8,0
9893c80d-f282-46cf-a794-280f0306c936,2021-12-22 16:59:34+00:00,2021-12-22 17:45:44+00:00,67.4,90.9,46.2,1
9893c80d-f282-46cf-a794-280f0306c936,2021-12-23 17:52:00.009000+00:00,2021-12-23 19:44:02+00:00,36.8,88.6,112.0,0
9893c80d-f282-46cf-a794-280f0306c936,2021-12-25 19:34:46+00:00,2021-12-25 20:03:22+00:00,83.9,93.3,28.6,1
9893c80d-f282-46cf-a794-280f0306c936,2021-12-26 00:18:32+00:00,2021-12-26 01:00:00+00:00,69.8,90.5,41.5,1
9893c80d-f282-46cf-a794-280f0306c936,2021-12-27 16:36:24+00:00,2021-12-27 17:19:31+00:00,71.7,90.1,43.1,0
9893c80d-f282-46cf-a794-280f0306c936,2021-12-27 20:12:24+00:00,2021-12-27 20:55:18+00:00,71.3,91.7,42.9,0
9893c80d-f282-46cf-a794-280f0306c936,2021-12-30 21:07:17+00:00,2021-12-30 22:09:31+00:00,63.9,94.1,62.2,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-01 04:56:35+00:00,2022-01-01 05:05:42+00:00,78.8,82.7,9.1,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-01 07:24:16+00:00,2022-01-01 08:12:37+00:00,25.4,74.9,48.4,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-01 08:41:09+00:00,2022-01-01 09:03:06+00:00,61.9,78.0,22.0,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-02 20:51:24+00:00,2022-01-02 21:18:15+00:00,47.8,72.1,26.8,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-03 00:07:31+00:00,2022-01-03 00:18:39+00:00,86.2,90.9,11.1,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-03 02:18:32+00:00,2022-01-03 02:47:28+00:00,60.3,80.3,28.9,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-03 03:06:58+00:00,2022-01-03 03:44:28+00:00,73.3,80.0,37.5,0
